Gender,Height,Weight
Male,73,217
Male,67,198
Male,70,193
Male,65,175
Male,69,189
Male,67,188
Male,70,193
Male,67,187
Male,69,195
Male,71,185
Male,65,151
Male,68,188
Male,66,194
Male,71,203
Male,70,187
Male,68,188
Male,69,198
Male,73,220
Male,79,270
Male,67,176
Male,67,166
Male,67,160
Male,74,228
Male,65,155
Male,68,167
Male,68,170
Male,69,178
Male,69,178
Male,65,151
Male,68,175
Male,72,195
Male,70,203
Male,68,153
Male,67,189
Male,73,214
Male,71,195
Male,69,178
Male,74,218
Male,69,199
Male,69,183
Male,72,218
Male,72,208
Male,68,174
Male,68,182
Male,71,214
Male,68,170
Male,69,191
Male,71,201
Male,67,175
Male,67,169
Male,66,172
Male,67,168
Male,69,179
Male,64,158
Male,66,170
Male,66,168
Male,69,189
Male,74,213
Male,65,147
Male,70,214
Male,70,196
Male,71,200
Male,68,184
Male,72,212
Male,71,176
Male,67,182
Male,68,170
Male,68,195
Male,67,187
Male,70,207
Male,74,219
Male,66,155
Male,71,180
Male,68,187
Male,77,253
Male,72,209
Male,65,178
Male,66,168
Male,76,241
Male,70,195
Male,70,205
Male,69,178
Male,69,209
Male,69,184
Male,70,185
Male,68,169
Male,72,194
Male,68,166
Male,70,189
Male,71,198
Male,69,191
Male,74,211
Male,69,193
Male,73,205
Male,69,180
Male,64,161
Male,62,163
Male,66,157
Male,64,135
Male,72,211
Male,70,203
Male,66,168
Male,75,228
Male,73,223
Male,67,175
Male,67,193
Male,68,188
Male,64,153
Male,70,189
Male,70,174
Male,72,204
Male,68,182
Male,75,211
Male,73,208
Male,73,202
Male,72,209
Male,69,190
Male,67,177
Male,67,179
Male,70,167
Male,64,176
Male,70,196
Male,64,155
Male,67,185
Male,72,202
Male,70,212
Male,68,166
Male,68,189
Male,72,200
Male,70,193
Male,71,206
Male,71,202
Male,69,196
Male,70,193
Male,67,175
Male,71,201
Male,66,166
Male,67,177
Male,68,172
Male,68,179
Male,68,184
Male,66,169
Male,77,230
Male,69,188
Male,72,197
Male,68,203
Male,67,182
Male,71,186
Male,71,191
Male,72,208
Male,67,181
Male,70,201
Male,71,189
Male,68,150
Male,71,205
Male,70,215
Male,73,217
Male,73,223
Male,69,187
Male,72,222
Male,68,169
Male,68,179
Male,69,182
Male,71,208
Male,68,208
Male,67,173
Male,70,212
Male,69,188
Male,67,159
Male,68,186
Male,74,201
Male,73,223
Male,73,209
Male,68,194
Male,70,204
Male,65,163
Male,68,197
Male,69,207
Male,70,198
Male,69,174
Male,69,176
Male,67,177
Male,69,195
Male,71,210
Male,70,188
Male,72,219
Male,69,176
Male,67,164
Male,68,177
Male,63,156
Male,67,177
Male,71,191
Male,69,184
Male,67,170
Male,70,174
Male,60,141
Male,68,160
Male,68,194
Male,70,217
Male,67,190
Male,67,182
Male,71,206
Male,69,187
Male,63,152
Male,72,198
Male,70,186
Male,64,167
Male,72,193
Male,70,201
Male,70,189
Male,72,188
Male,72,204
Male,67,190
Male,68,197
Male,67,175
Male,66,178
Male,69,179
Male,71,203
Male,68,174
Male,69,207
Male,68,181
Male,63,166
Male,68,176
Male,66,160
Male,72,203
Male,65,166
Male,72,204
Male,66,173
Male,73,216
Male,70,186
Male,66,163
Male,67,179
Male,65,167
Male,70,174
Male,68,182
Male,72,213
Male,66,175
Male,68,187
Male,65,165
Male,73,207
Male,67,173
Male,67,183
Male,70,184
Male,69,183
Male,65,175
Male,65,151
Male,69,184
Male,63,154
Male,68,186
Male,68,180
Male,65,156
Male,70,170
Male,75,236
Male,68,170
Male,70,189
Male,64,159
Male,74,213
Male,65,166
Male,71,189
Male,72,185
Male,67,191
Male,69,182
Male,69,181
Male,73,221
Male,68,187
Male,71,191
Male,68,184
Male,71,213
Male,69,184
Male,68,186
Male,71,200
Male,70,199
Male,62,146
Male,69,179
Male,64,158
Male,70,193
Male,74,216
Male,73,209
Male,66,174
Male,72,198
Male,69,187
Male,67,167
Male,70,193
Male,70,191
Male,73,210
Male,64,175
Male,68,182
Male,72,202
Male,69,193
Male,68,176
Male,64,161
Male,67,191
Male,69,188
Male,68,158
Male,63,143
Male,67,187
Male,64,167
Male,74,218
Male,71,199
Male,70,206
Male,70,187
Male,62,139
Male,71,209
Male,71,200
Male,64,156
Male,67,179
Male,67,170
Male,73,190
Male,63,141
Male,71,185
Male,64,157
Male,66,177
Male,67,169
Male,71,205
Male,66,171
Male,72,202
Male,68,184
Male,68,181
Male,68,162
Male,65,165
Male,69,187
Male,68,179
Male,77,227
Male,66,163
Male,70,185
Male,68,186
Male,69,188
Male,71,193
Male,61,154
Male,70,197
Male,76,231
Male,66,146
Male,67,199
Male,70,204
Male,66,162
Male,68,192
Male,76,235
Male,61,136
Male,59,136
Male,66,186
Male,71,198
Male,70,192
Male,67,183
Male,74,225
Male,70,188
Male,65,139
Male,68,176
Male,65,158
Male,71,192
Male,63,153
Male,66,153
Male,73,203
Male,66,171
Male,70,206
Male,65,134
Male,66,174
Male,65,153
Male,67,174
Male,70,196
Male,65,149
Male,67,182
Male,72,191
Male,68,192
Male,71,202
Male,65,161
Male,69,174
Male,67,174
Male,67,178
Male,70,200
Male,69,181
Male,70,189
Male,62,149
Male,70,185
Male,64,139
Male,73,200
Male,72,199
Male,70,183
Male,67,156
Male,71,198
Male,68,193
Male,69,178
Male,71,194
Male,69,178
Male,71,185
Male,74,209
Male,69,179
Male,71,206
Male,72,206
Male,72,200
Male,70,194
Male,66,166
Male,75,202
Male,72,206
Male,73,207
Male,70,181
Male,73,222
Male,66,160
Male,68,175
Male,70,193
Male,71,214
Male,66,180
Male,67,155
Male,75,217
Male,64,162
Male,70,187
Male,76,227
Male,68,185
Male,71,208
Male,68,185
Male,72,216
Male,67,158
Male,69,194
Male,68,183
Male,68,196
Male,69,180
Male,71,185
Male,65,171
Male,73,205
Male,69,182
Male,69,200
Male,75,221
Male,63,119
Male,64,170
Male,69,182
Male,67,178
Male,65,177
Male,70,194
Male,67,155
Male,68,168
Male,70,199
Male,67,199
Male,68,175
Male,71,196
Male,71,191
Male,67,173
Male,66,173
Male,74,210
Male,69,184
Male,69,174
Male,72,207
Male,73,208
Male,70,187
Male,67,190
Male,69,199
Male,73,221
Male,71,202
Male,69,182
Male,70,201
Male,69,191
Male,66,163
Male,69,177
Male,68,180
Male,74,232
Male,69,199
Male,73,208
Male,70,186
Male,74,210
Male,68,197
Male,66,163
Male,69,204
Male,68,172
Male,69,209
Male,71,201
Male,71,202
Male,69,168
Male,68,191
Male,68,179
Male,72,203
Male,71,196
Male,69,188
Male,69,168
Male,67,171
Male,62,145
Male,63,138
Male,65,149
Male,73,204
Male,70,205
Male,66,169
Male,67,175
Male,62,145
Male,70,194
Male,73,231
Male,71,194
Male,72,199
Male,69,178
Male,66,168
Male,65,150
Male,68,165
Male,69,192
Male,65,174
Male,72,207
Male,73,196
Male,65,154
Male,70,181
Male,72,203
Male,70,195
Male,69,197
Male,69,193
Male,74,212
Male,68,189
Male,73,217
Male,69,185
Male,69,196
Male,68,170
Male,61,123
Male,70,166
Male,71,199
Male,72,182
Male,68,170
Male,65,157
Male,66,177
Male,67,165
Male,63,164
Male,70,177
Male,69,177
Male,66,146
Male,69,188
Male,65,162
Male,71,203
Male,64,146
Male,66,170
Male,65,165
Male,72,189
Male,73,204
Male,66,160
Male,71,192
Male,65,177
Male,66,162
Male,66,183
Male,68,158
Male,66,163
Male,60,126
Male,69,171
Male,67,181
Male,67,185
Male,67,165
Male,68,174
Male,69,183
Male,69,194
Male,72,208
Male,70,197
Male,68,198
Male,68,191
Male,70,174
Male,75,215
Male,67,187
Male,68,195
Male,69,193
Male,69,188
Male,66,178
Male,71,174
Male,67,176
Male,72,213
Male,72,193
Male,71,194
Male,69,173
Male,71,189
Male,65,143
Male,63,137
Male,68,183
Male,66,183
Male,69,192
Male,71,198
Male,68,174
Male,65,168
Male,71,209
Male,72,205
Male,71,200
Male,70,192
Male,72,201
Male,70,202
Male,70,188
Male,69,184
Male,68,192
Male,73,194
Male,70,208
Male,73,219
Male,70,200
Male,73,223
Male,68,184
Male,70,210
Male,69,196
Male,65,160
Male,65,159
Male,70,190
Male,70,199
Male,70,181
Male,67,179
Male,71,189
Male,68,181
Male,69,179
Male,68,173
Male,67,194
Male,70,195
Male,69,190
Male,70,188
Male,69,189
Male,65,155
Male,68,172
Male,65,154
Male,69,191
Male,69,182
Male,66,176
Male,66,168
Male,68,156
Male,65,147
Male,66,156
Male,71,194
Male,70,215
Male,68,179
Male,72,203
Male,75,232
Male,74,208
Male,70,184
Male,69,173
Male,65,157
Male,67,186
Male,66,175
Male,74,217
Male,68,194
Male,71,179
Male,69,175
Male,65,171
Male,67,177
Male,72,206
Male,68,172
Male,70,186
Male,77,212
Male,64,166
Male,63,172
Male,67,158
Male,69,182
Male,70,216
Male,70,177
Male,68,186
Male,65,175
Male,65,136
Male,68,191
Male,66,164
Male,72,208
Male,67,174
Male,68,185
Male,73,219
Male,68,175
Male,69,187
Male,66,160
Male,71,206
Male,74,219
Male,66,165
Male,73,197
Male,71,189
Male,66,170
Male,70,183
Male,75,227
Male,72,204
Male,74,214
Male,65,178
Male,68,178
Male,68,179
Male,67,183
Male,73,209
Male,70,192
Male,73,214
Male,69,176
Male,69,183
Male,62,153
Male,68,183
Male,66,171
Male,70,186
Male,73,205
Male,71,191
Male,68,195
Male,73,202
Male,68,182
Male,69,188
Male,66,172
Male,68,173
Male,72,211
Male,72,201
Male,71,210
Male,66,176
Male,71,187
Male,71,206
Male,70,187
Male,66,176
Male,69,191
Male,72,211
Male,64,142
Male,71,206
Male,66,163
Male,65,152
Male,65,143
Male,70,186
Male,67,170
Male,63,165
Male,70,180
Male,72,193
Male,67,176
Male,64,160
Male,68,180
Male,65,185
Male,72,205
Male,72,206
Male,72,210
Male,73,216
Male,70,182
Male,65,162
Male,70,198
Male,69,180
Male,68,186
Male,73,192
Male,67,179
Male,76,238
Male,64,153
Male,69,196
Male,65,173
Male,72,202
Male,67,194
Male,70,187
Male,67,180
Male,66,168
Male,74,233
Male,68,172
Male,66,180
Male,66,164
Male,72,191
Male,74,205
Male,64,147
Male,68,200
Male,74,220
Male,70,206
Male,71,209
Male,73,229
Male,72,205
Male,64,168
Male,72,194
Male,71,188
Male,71,215
Male,72,198
Male,68,178
Male,69,190
Male,66,180
Male,65,150
Male,68,181
Male,66,170
Male,69,179
Male,68,181
Male,69,194
Male,70,203
Male,73,219
Male,69,182
Male,69,186
Male,72,202
Male,69,175
Male,73,188
Male,71,217
Male,70,212
Male,71,197
Male,69,187
Male,62,140
Male,69,188
Male,74,205
Male,67,179
Male,70,208
Male,73,212
Male,74,228
Male,68,171
Male,68,186
Male,74,229
Male,67,177
Male,74,241
Male,68,173
Male,64,155
Male,67,170
Male,69,195
Male,70,190
Male,75,227
Male,68,176
Male,70,187
Male,67,183
Male,71,195
Male,67,167
Male,73,209
Male,66,170
Male,68,164
Male,70,196
Male,71,206
Male,72,212
Male,69,194
Male,67,165
Male,70,190
Male,69,189
Male,68,170
Male,76,224
Male,72,211
Male,68,186
Male,72,208
Male,68,166
Male,70,174
Male,72,216
Male,70,188
Male,71,201
Male,71,182
Male,68,189
Male,73,204
Male,75,219
Male,72,205
Male,66,176
Male,62,156
Male,72,200
Male,62,149
Male,68,187
Male,70,201
Male,63,151
Male,71,197
Male,67,188
Male,68,192
Male,69,175
Male,69,202
Male,67,203
Male,67,187
Male,68,174
Male,69,180
Male,72,198
Male,73,211
Male,69,169
Male,72,220
Male,66,171
Male,73,208
Male,67,178
Male,71,192
Male,70,189
Male,66,178
Male,71,184
Male,72,198
Male,70,185
Male,68,176
Male,65,141
Male,69,188
Male,71,184
Male,71,191
Male,68,177
Male,70,186
Male,63,160
Male,67,164
Male,71,192
Male,67,181
Male,70,226
Male,69,196
Male,69,187
Male,71,197
Male,75,219
Male,68,174
Male,67,159
Male,71,186
Male,67,160
Male,68,179
Male,73,201
Male,72,175
Male,71,190
Male,69,190
Male,68,193
Male,63,137
Male,64,162
Male,70,195
Male,69,195
Male,71,179
Male,70,196
Male,69,179
Male,69,188
Male,72,205
Male,68,195
Male,72,197
Male,73,201
Male,69,186
Male,71,200
Male,71,210
Male,61,126
Male,71,205
Male,68,192
Male,72,225
Male,70,199
Male,66,163
Male,69,187
Male,70,189
Male,69,201
Male,69,194
Male,66,188
Male,70,176
Male,74,219
Male,73,223
Male,69,180
Male,69,191
Male,72,210
Male,69,196
Male,69,206
Male,65,167
Male,70,188
Male,72,203
Male,71,206
Male,69,187
Male,71,208
Male,72,202
Male,72,203
Male,64,154
Male,68,163
Male,71,193
Male,68,186
Male,68,179
Male,66,159
Male,65,177
Male,65,162
Male,67,159
Male,72,185
Male,68,167
Male,70,187
Male,72,196
Male,68,173
Male,69,206
Male,69,192
Male,63,139
Male,64,169
Male,71,189
Male,70,202
Male,70,194
Male,68,168
Male,71,186
Male,71,206
Male,70,186
Male,61,140
Male,72,200
Male,71,197
Male,71,208
Male,70,183
Male,72,216
Male,68,168
Male,68,180
Male,72,190
Male,73,197
Male,70,189
Male,73,217
Male,70,197
Male,69,177
Male,62,144
Male,69,219
Male,72,204
Male,72,206
Male,73,204
Male,68,178
Male,70,200
Male,68,174
Male,72,203
Male,66,146
Male,65,166
Male,69,200
Male,75,222
Male,71,218
Male,71,195
Male,67,178
Male,67,186
Male,73,204
Male,68,172
Male,72,200
Male,61,152
Male,68,181
Male,69,176
Male,68,186
Male,72,207
Male,69,187
Male,70,200
Male,67,181
Male,68,188
Male,74,205
Male,70,199
Male,68,188
Male,75,250
Male,66,184
Male,68,187
Male,60,133
Male,71,194
Male,65,166
Male,66,181
Male,69,192
Male,67,186
Male,69,209
Male,70,184
Male,68,203
Male,71,191
Male,68,191
Male,66,170
Male,71,195
Male,69,197
Male,68,166
Male,64,158
Male,70,201
Male,70,188
Male,70,184
Male,68,164
Male,72,207
Male,73,211
Male,74,207
Male,67,172
Male,66,167
Male,64,157
Male,68,190
Male,68,183
Male,67,165
Male,69,201
Male,66,174
Male,68,194
Male,76,212
Male,68,187
Male,68,176
Male,66,163
Male,65,163
Male,69,181
Male,68,185
Male,67,171
Male,70,190
Male,72,209
Male,67,183
Male,70,196
Male,72,216
Male,65,169
Male,60,147
Male,71,193
Male,69,203
Male,74,211
Male,69,181
Male,74,210
Male,67,175
Male,68,189
Male,70,188
Male,69,153
Male,67,179
Male,69,186
Male,67,178
Male,65,164
Male,71,213
Male,69,175
Male,70,196
Male,74,217
Male,69,184
Male,69,195
Male,68,166
Male,66,179
Male,65,157
Male,70,192
Male,71,198
Male,71,183
Male,65,159
Male,70,187
Male,70,198
Male,68,185
Male,69,166
Male,71,190
Male,69,199
Male,70,191
Male,67,182
Male,64,167
Male,67,192
Male,70,200
Male,67,171
Male,62,137
Male,68,194
Male,69,218
Male,70,196
Male,70,182
Male,69,181
Male,71,206
Male,69,183
Male,68,184
Male,70,192
Male,72,194
Male,72,201
Male,69,178
Male,66,164
Male,69,207
Male,69,186
Male,72,214
Male,65,172
Male,71,211
Male,72,210
Male,71,215
Male,70,192
Male,69,200
Male,72,200
Male,66,192
Male,66,168
Male,71,205
Male,65,167
Male,70,214
Male,64,147
Male,67,178
Male,74,241
Male,69,211
Male,70,197
Male,67,170
Male,74,214
Male,70,180
Male,69,180
Male,68,178
Male,71,201
Male,70,190
Male,69,192
Male,71,194
Male,64,160
Male,71,202
Male,69,186
Male,68,182
Male,67,178
Male,67,180
Male,70,184
Male,67,158
Male,71,205
Male,64,164
Male,65,145
Male,68,178
Male,72,208
Male,69,185
Male,71,189
Male,71,193
Male,72,209
Male,66,162
Male,68,193
Male,70,182
Male,67,166
Male,72,203
Male,71,195
Male,68,171
Male,72,201
Male,69,192
Male,69,194
Male,70,199
Male,69,186
Male,66,181
Male,70,213
Male,72,202
Male,70,190
Male,65,158
Male,68,177
Male,70,207
Male,73,209
Male,64,157
Male,62,129
Male,72,202
Male,74,222
Male,70,217
Male,72,202
Male,68,175
Male,68,186
Male,71,189
Male,73,219
Male,70,193
Male,68,188
Male,67,180
Male,63,151
Male,65,175
Male,69,193
Male,69,187
Male,69,188
Male,69,172
Male,67,195
Male,65,152
Male,70,174
Male,65,157
Male,69,192
Male,67,182
Male,67,168
Male,67,190
Male,71,194
Male,65,176
Male,67,159
Male,67,174
Male,72,206
Male,64,163
Male,62,148
Male,71,202
Male,67,167
Male,69,169
Male,67,189
Male,72,212
Male,72,204
Male,74,216
Male,64,162
Male,71,195
Male,70,203
Male,67,171
Male,69,187
Male,69,190
Male,71,200
Male,67,157
Male,68,174
Male,68,184
Male,70,193
Male,70,189
Male,66,176
Male,73,219
Male,71,190
Male,71,198
Male,65,165
Male,70,186
Male,70,188
Male,67,157
Male,70,186
Male,65,158
Male,64,138
Male,68,181
Male,70,177
Male,68,192
Male,68,183
Male,72,193
Male,72,181
Male,69,179
Male,69,187
Male,68,193
Male,70,189
Male,72,195
Male,71,197
Male,70,175
Male,69,196
Male,67,187
Male,72,199
Male,70,206
Male,68,184
Male,65,159
Male,69,181
Male,69,193
Male,63,163
Male,70,198
Male,70,195
Male,65,146
Male,76,247
Male,66,166
Male,68,179
Male,72,200
Male,67,199
Male,70,196
Male,73,206
Male,71,190
Male,64,165
Male,68,190
Male,67,180
Male,70,189
Male,67,180
Male,69,205
Male,70,191
Male,63,154
Male,71,210
Male,65,169
Male,70,207
Male,74,212
Male,68,177
Male,71,193
Male,68,178
Male,68,159
Male,68,171
Male,73,206
Male,70,183
Male,68,188
Male,69,192
Male,68,186
Male,71,185
Male,74,211
Male,63,146
Male,65,161
Male,73,211
Male,69,182
Male,67,162
Male,61,140
Male,73,212
Male,65,158
Male,72,221
Male,71,185
Male,68,182
Male,68,183
Male,70,211
Male,70,197
Male,68,183
Male,72,203
Male,70,193
Male,71,212
Male,70,186
Male,66,186
Male,70,174
Male,70,181
Male,68,183
Male,73,199
Male,71,197
Male,79,254
Male,67,157
Male,69,198
Male,68,176
Male,72,205
Male,68,178
Male,71,201
Male,66,170
Male,68,185
Male,67,172
Male,70,176
Male,65,156
Male,67,168
Male,70,203
Male,73,222
Male,66,164
Male,70,180
Male,72,189
Male,73,221
Male,74,228
Male,67,163
Male,72,194
Male,71,210
Male,68,181
Male,65,156
Male,75,213
Male,68,163
Male,69,186
Male,71,197
Male,69,192
Male,69,172
Male,69,191
Male,67,174
Male,70,195
Male,69,192
Male,72,197
Male,74,214
Male,67,175
Male,62,141
Male,67,167
Male,63,158
Male,72,203
Male,75,211
Male,71,186
Male,66,179
Male,73,201
Male,68,165
Male,61,124
Male,64,153
Male,64,161
Male,72,207
Male,70,201
Male,69,194
Male,66,168
Male,66,173
Male,70,183
Male,68,185
Male,70,196
Male,66,169
Male,69,184
Male,71,198
Male,68,177
Male,67,173
Male,66,186
Male,70,183
Male,68,172
Male,70,184
Male,69,174
Male,70,203
Male,68,170
Male,70,182
Male,70,180
Male,70,196
Male,71,193
Male,65,159
Male,67,189
Male,70,192
Male,69,188
Male,70,189
Male,68,200
Male,69,188
Male,66,162
Male,70,186
Male,72,212
Male,73,186
Male,69,184
Male,70,206
Male,68,179
Male,71,194
Male,65,178
Male,73,199
Male,66,148
Male,72,203
Male,64,157
Male,72,209
Male,68,193
Male,68,176
Male,67,167
Male,64,146
Male,70,188
Male,70,202
Male,67,162
Male,68,169
Male,67,184
Male,71,198
Male,71,211
Male,69,196
Male,71,200
Male,68,179
Male,69,171
Male,62,151
Male,66,168
Male,71,184
Male,69,198
Male,66,177
Male,71,206
Male,65,167
Male,68,197
Male,63,166
Male,65,157
Male,69,179
Male,66,187
Male,70,183
Male,71,184
Male,70,179
Male,69,195
Male,68,188
Male,69,191
Male,69,174
Male,68,174
Male,68,177
Male,72,189
Male,67,180
Male,67,186
Male,72,206
Male,66,173
Male,68,187
Male,74,223
Male,68,182
Male,67,188
Male,72,213
Male,70,200
Male,68,182
Male,72,193
Male,68,185
Male,70,197
Male,70,197
Male,70,184
Male,70,177
Male,65,190
Male,68,179
Male,67,172
Male,72,201
Male,67,175
Male,72,201
Male,70,182
Male,67,170
Male,70,187
Male,71,200
Male,68,168
Male,70,192
Male,71,185
Male,70,185
Male,68,167
Male,72,208
Male,75,231
Male,69,181
Male,72,193
Male,69,177
Male,70,190
Male,72,228
Male,70,193
Male,72,203
Male,65,174
Male,68,167
